Distance;ShortName1;Time1;Speed1;Stroke1;ShortName2;Time2;Speed2;Stroke2;ShortName3;Time3;Speed3;Stroke3;ShortName4;Time4;Speed4;Stroke4;ShortName5;Time5;Speed5;Stroke5;ShortName6;Time6;Speed6;Stroke6;ShortName7;Time7;Speed7;Stroke7;
410;AUS2;01:22.008;5.0;38.0;NZL1;01:20.191;5.1;39.0;SUI;01:19.430;5.1;39.0;CRO;01:20.036;5.1;40.0;NZL2;01:20.327;5.1;39.0;GBR2;01:22.619;5.0;37.0;;00:00.000;0.0;0.0
415;AUS2;01:23.075;5.0;38.0;NZL1;01:21.260;5.1;39.0;SUI;01:20.431;5.1;39.0;CRO;01:20.989;5.1;40.0;NZL2;01:21.398;5.1;39.0;GBR2;01:23.701;5.0;37.0;;00:00.000;0.0;0.0
420;AUS2;01:24.007;5.0;38.0;NZL1;01:22.214;5.1;38.0;SUI;01:21.433;5.1;39.0;CRO;01:21.941;5.1;40.0;NZL2;01:22.358;5.1;39.0;GBR2;01:24.620;5.0;37.0;;00:00.000;0.0;0.0
425;AUS2;01:25.045;5.0;38.0;NZL1;01:23.190;5.1;38.0;SUI;01:22.302;5.1;39.0;CRO;01:22.982;5.1;40.0;NZL2;01:23.271;5.1;39.0;GBR2;01:25.683;5.0;37.0;;00:00.000;0.0;0.0
430;AUS2;01:26.117;4.9;38.0;NZL1;01:24.216;5.1;38.0;SUI;01:23.353;5.1;39.0;CRO;01:23.896;5.1;40.0;NZL2;01:24.331;5.1;39.0;GBR2;01:26.724;5.0;37.0;;00:00.000;0.0;0.0
435;AUS2;01:27.020;4.9;37.0;NZL1;01:25.091;5.1;38.0;SUI;01:24.341;5.1;39.0;CRO;01:24.894;5.1;40.0;NZL2;01:25.279;5.1;39.0;GBR2;01:27.637;5.0;36.0;;00:00.000;0.0;0.0
440;AUS2;01:28.126;4.9;37.0;NZL1;01:26.148;5.1;38.0;SUI;01:25.235;5.1;39.0;CRO;01:25.918;5.1;40.0;NZL2;01:26.236;5.1;39.0;GBR2;01:28.724;5.0;36.0;;00:00.000;0.0;0.0
445;AUS2;01:29.154;4.9;37.0;NZL1;01:27.161;5.1;38.0;SUI;01:26.270;5.1;39.0;CRO;01:26.804;5.1;40.0;NZL2;01:27.273;5.1;39.0;GBR2;01:29.673;5.0;36.0;;00:00.000;0.0;0.0
450;AUS2;01:30.091;4.9;37.0;NZL1;01:28.071;5.1;38.0;SUI;01:27.203;5.2;39.0;CRO;01:27.858;5.1;40.0;NZL2;01:28.175;5.1;39.0;GBR2;01:30.709;5.0;36.0;;00:00.000;0.0;0.0
455;AUS2;01:31.208;4.9;37.0;NZL1;01:29.113;5.1;38.0;SUI;01:28.170;5.2;39.0;CRO;01:28.851;5.1;40.0;NZL2;01:29.217;5.1;39.0;GBR2;01:31.769;5.0;36.0;;00:00.000;0.0;0.0
460;AUS2;01:32.212;4.9;37.0;NZL1;01:30.025;5.1;38.0;SUI;01:29.200;5.2;39.0;CRO;01:29.736;5.1;40.0;NZL2;01:30.224;5.1;39.0;GBR2;01:32.675;4.9;36.0;;00:00.000;0.0;0.0
465;AUS2;01:33.202;4.9;37.0;NZL1;01:31.032;5.1;38.0;SUI;01:30.077;5.1;39.0;CRO;01:30.801;5.1;40.0;NZL2;01:31.111;5.1;39.0;GBR2;01:33.776;4.9;36.0;;00:00.000;0.0;0.0
470;AUS2;01:34.307;4.8;37.0;NZL1;01:32.087;5.1;38.0;SUI;01:31.124;5.1;39.0;CRO;01:31.792;5.1;40.0;NZL2;01:32.183;5.1;39.0;GBR2;01:34.779;4.9;36.0;;00:00.000;0.0;0.0
475;AUS2;01:35.268;4.9;37.0;NZL1;01:32.985;5.1;38.0;SUI;01:32.135;5.1;39.0;CRO;01:32.710;5.1;40.0;NZL2;01:33.179;5.1;39.0;GBR2;01:35.749;4.9;36.0;;00:00.000;0.0;0.0
480;AUS2;01:36.326;4.8;37.0;NZL1;01:34.052;5.0;38.0;SUI;01:33.027;5.1;39.0;CRO;01:33.782;5.0;40.0;NZL2;01:34.097;5.0;39.0;GBR2;01:36.833;4.9;36.0;;00:00.000;0.0;0.0
